target_volume,shift_type,shift_type_encoded,day_of_week,is_weekend,is_peak_season,team_size,historical_spoilage_rate,inbound_ratio,has_oversized_items,base_pallets,spoilage_buffer_pallets,oversized_extra_pallets,pallets_to_order,carts_needed
21571,morning,0,6,1,1,43,0.13197291450583976,0.6725205892308261,0,120,20,0,139,666
4453,night,2,3,0,0,70,0.09482498059915034,0.43937840701004766,0,25,3,0,30,138
10702,morning,0,0,0,0,53,0.12309496739018017,0.7387265154797147,1,60,8,7,75,331
16590,morning,0,3,0,1,73,0.058363804927663104,0.6086746446880458,1,93,7,14,115,512
14781,afternoon,1,3,0,0,30,0.023283680414123768,0.4968318799071727,0,83,3,0,85,457
8129,morning,0,4,0,0,46,0.13019007538671523,0.605028777162312,0,46,6,0,54,251
4817,night,2,5,1,0,87,0.0462116749578719,0.4475869865162164,0,27,2,0,30,149
13397,morning,0,1,0,0,19,0.10741836259294758,0.37066193951888926,1,75,9,11,97,414
5619,night,2,6,1,0,54,0.09907607778525845,0.7820887974616997,0,32,4,0,37,174
7923,morning,0,6,1,0,56,0.03897962581035887,0.5815807227748421,0,45,2,0,47,245
20619,morning,0,4,0,0,17,0.04349347958373758,0.3036640606274023,0,115,6,0,122,637
18340,morning,0,0,0,0,24,0.059488697771575505,0.4551571031477879,1,102,7,16,124,566
13759,morning,0,1,0,0,22,0.11083167835383015,0.3797672470628306,0,77,9,0,86,425
17214,morning,0,5,1,0,81,0.02470930936358801,0.42909165659476933,1,96,3,8,107,532
19358,morning,0,2,0,0,80,0.06884824883462813,0.3278577598667674,0,108,8,0,115,598
7073,afternoon,1,1,0,0,18,0.09981358475462797,0.4225428139872742,1,40,5,4,50,219
9492,morning,0,6,1,0,66,0.04057651351263598,0.6415080502663917,1,53,3,7,63,293
14495,afternoon,1,4,0,0,66,0.03433007270931663,0.7103047736958769,1,81,3,9,93,448
17902,afternoon,1,4,0,0,30,0.0668254689274656,0.473696008816251,0,100,8,0,108,553
2291,night,2,3,0,0,17,0.054387106143404244,0.5612328742742148,0,13,2,0,17,71
60995,peak,3,5,1,0,20,0.09789147970821188,0.32089529845509035,1,339,47,29,414,1883
12375,afternoon,1,2,0,1,31,0.1363482243825536,0.3454004002122513,1,69,13,7,88,382
11519,morning,0,5,1,0,36,0.020536272311498013,0.5759620709466966,0,64,2,0,66,356
9530,morning,0,1,0,0,61,0.12828558949526708,0.7202884554173742,0,53,7,0,60,295
26038,peak,3,2,0,0,83,0.07198676436685911,0.34399398252698465,0,145,15,0,159,804
18671,morning,0,5,1,0,61,0.09968092751211857,0.509273334293007,0,104,11,0,116,577
20849,morning,0,3,0,0,49,0.12212324394137687,0.7852123339250736,0,116,15,0,131,644
12298,morning,0,2,0,1,77,0.08881503933465493,0.6693962726875637,0,69,8,0,79,380
21790,morning,0,2,0,0,68,0.03167741926296055,0.3988016101401036,0,122,4,0,125,673
19829,morning,0,1,0,1,33,0.03687142108498407,0.4425871335829178,0,111,6,0,118,612
5771,night,2,2,0,0,67,0.11471360507834255,0.7739581162357121,1,33,5,3,42,179
16765,morning,0,3,0,0,47,0.04749178777330795,0.4104938465374271,0,94,5,0,98,518
12522,afternoon,1,0,0,0,62,0.08828451393589207,0.5204536909953682,0,70,7,0,79,387
14535,morning,0,0,0,0,79,0.07136966149745354,0.4778050267935254,1,81,6,9,96,449
6221,morning,0,4,0,0,12,0.056436677937095385,0.5450194159844662,0,35,2,0,36,192
44896,peak,3,0,0,0,59,0.1144361076946865,0.418290093483108,0,250,41,0,293,1386
5770,morning,0,1,0,0,44,0.10774599826697828,0.6341752149821775,0,33,4,0,36,179
8569,night,2,4,0,0,35,0.09753306613659916,0.41729549308455305,0,48,6,0,55,265
18412,afternoon,1,0,0,0,60,0.06472056421078703,0.6010506771749197,1,103,7,15,125,569
9399,morning,0,0,0,0,80,0.04717643888255416,0.47888465574823275,0,53,3,0,57,291
32060,peak,3,4,0,0,69,0.08190739411977678,0.4257380659632575,0,179,21,0,199,990
13153,morning,0,1,0,1,59,0.11805249203945244,0.6475013153132675,0,74,11,0,87,406
6986,night,2,4,0,1,68,0.0890797964461033,0.7826198892300962,0,39,6,0,44,216
9836,morning,0,6,1,0,75,0.13641675718339946,0.7346877207855613,0,55,8,0,63,304
6779,night,2,6,1,0,64,0.021852498567487676,0.3434176962598608,0,38,2,0,39,210
9562,morning,0,1,0,0,71,0.13980161376663475,0.527206894093851,1,54,8,7,68,296
5864,afternoon,1,1,0,0,54,0.10296908556304271,0.6473899730767192,0,33,4,0,38,181
1947,night,2,5,1,0,52,0.11992088206291981,0.5813079206947531,0,11,2,0,13,61
22670,peak,3,3,0,0,37,0.06019428413209464,0.6631784165682566,0,126,11,0,136,700
51167,peak,3,0,0,1,70,0.08100095937038666,0.7875600709006287,0,285,41,0,326,1579
9499,night,2,5,1,0,60,0.11563870974611978,0.47113590490241103,0,53,8,0,61,294
5398,night,2,0,0,0,75,0.11127793668403839,0.6854365795374529,0,30,5,0,37,167
13317,morning,0,5,1,0,16,0.06008413146551311,0.3470356587184363,0,74,5,0,81,411
7815,morning,0,2,0,0,55,0.05892922820285636,0.7348741166095744,0,44,3,0,48,242
13727,morning,0,6,1,0,29,0.09953734434945574,0.6892161211805894,0,77,8,0,86,424
7732,afternoon,1,4,0,0,68,0.13203910177663936,0.5604837295014085,1,43,6,5,56,239
15408,afternoon,1,5,1,0,51,0.07265431888089562,0.7105167350050806,1,86,7,9,101,476
21114,afternoon,1,6,1,0,57,0.062353015917105924,0.6333117226274483,1,118,8,14,139,652
8163,morning,0,3,0,0,69,0.12736244434834182,0.5761131163696775,0,46,6,0,52,252
18838,afternoon,1,0,0,0,35,0.10196672737478969,0.7730002559618656,0,105,12,0,118,582
5282,morning,0,2,0,0,39,0.0665931175647299,0.36513260850528906,1,30,2,4,38,163
11485,morning,0,3,0,0,57,0.026873147701735347,0.7964838359408256,0,64,2,0,65,355
7222,afternoon,1,1,0,1,79,0.1065787126457342,0.37721643853136316,1,41,6,4,53,223
5003,night,2,0,0,0,83,0.06234637888284561,0.5400879809929436,1,28,3,4,35,155
3401,night,2,6,1,0,65,0.02846794373268317,0.4157054984282768,0,19,2,0,23,105
11903,afternoon,1,5,1,1,44,0.09347469046956522,0.4359568247213113,0,67,9,0,76,368
12342,morning,0,4,0,0,78,0.05876082445926126,0.615915985523698,0,69,5,0,75,381
9816,afternoon,1,3,0,0,46,0.060614780997263536,0.3173550713933556,0,55,4,0,58,303
16010,morning,0,6,1,0,50,0.07750041568974714,0.770373389342922,1,89,7,13,108,495
20279,afternoon,1,2,0,0,58,0.1060969720794146,0.4398110619494215,0,113,13,0,125,626
11626,afternoon,1,4,0,0,82,0.0531596573163553,0.4362662826576287,0,65,4,0,70,359
8485,morning,0,1,0,0,16,0.029713509893468118,0.7317818649606097,1,48,2,7,57,262
9683,morning,0,4,0,0,48,0.07093108657274075,0.6824180933136674,0,54,4,0,57,299
51380,peak,3,6,1,1,12,0.026591050773967326,0.6358609654937778,0,286,14,0,301,1586
43594,peak,3,6,1,1,67,0.10367222118706598,0.3731792253013483,0,243,45,0,287,1346
12476,afternoon,1,2,0,1,18,0.13510921615070892,0.6848083595530008,1,70,13,9,91,385
7919,morning,0,1,0,1,75,0.09905105691777581,0.48038314566484486,0,44,6,0,51,245
13220,morning,0,2,0,0,19,0.053046853970102434,0.7969443236649006,0,74,4,0,77,408
10163,afternoon,1,6,1,0,75,0.04180428650451242,0.635624772512718,1,57,3,5,64,314
59405,peak,3,0,0,0,68,0.04793402855601079,0.7179465372341626,0,331,23,0,356,1834
19470,morning,0,2,0,0,39,0.04659320038017459,0.6668926458323259,0,109,6,0,117,601
2680,night,2,4,0,0,37,0.057659660725341885,0.59711917137241,0,15,2,0,17,83
13403,morning,0,6,1,0,45,0.03168160137537739,0.6581595270576687,0,75,3,0,79,414
26793,peak,3,0,0,1,33,0.12748628691757224,0.5987419145186776,1,149,34,19,204,827
12116,afternoon,1,0,0,0,31,0.12621445943954093,0.32559929532398035,0,68,10,0,80,374
8601,night,2,3,0,0,25,0.09382835042818341,0.472761570328896,0,48,6,0,53,266
14623,morning,0,4,0,0,34,0.02743044402476302,0.45820875938922334,1,82,3,11,98,452
11129,afternoon,1,4,0,0,78,0.11648008888661193,0.6569866040361905,0,62,8,0,70,344
8432,morning,0,1,0,1,30,0.027414630048589444,0.5880866004147702,0,47,2,0,48,261
18634,morning,0,2,0,0,89,0.032770546851575814,0.6052444013500031,0,104,4,0,107,575
44080,peak,3,5,1,0,50,0.05903556711731242,0.7234907906085525,0,245,21,0,266,1361
39098,peak,3,2,0,1,48,0.07177643811986723,0.5626535694540387,0,218,28,0,245,1207
3810,night,2,4,0,0,12,0.062466674805838306,0.4091385999030526,1,22,2,3,27,118
10445,afternoon,1,2,0,0,30,0.039827573717403676,0.3062198384223716,0,59,3,0,62,323
9627,night,2,4,0,0,26,0.0334555661218129,0.3797487667455713,0,54,3,0,57,298
13743,morning,0,6,1,0,12,0.12312982720452999,0.315289545666135,0,77,10,0,89,425
12354,morning,0,0,0,0,42,0.06358174711423137,0.41853245927168725,0,69,5,0,73,382
13414,morning,0,2,0,1,63,0.04623192537338103,0.6174985955828319,1,75,5,8,89,414
17494,afternoon,1,6,1,1,54,0.07843896279480506,0.37570947806841887,1,98,11,13,124,540
11192,afternoon,1,2,0,0,57,0.02441880806455421,0.34096161488369786,0,63,2,0,66,346
8357,morning,0,4,0,0,61,0.09203374187987005,0.7854272933379095,1,47,5,5,56,258
15499,afternoon,1,6,1,1,31,0.049818750421951774,0.798452511963756,0,87,6,0,93,479
7330,night,2,4,0,0,73,0.09178356969575893,0.6185117561411206,0,41,5,0,47,227
17390,afternoon,1,1,0,1,54,0.09369501973350428,0.35428319682724974,1,97,12,14,125,537
20120,morning,0,2,0,0,16,0.11710690296303754,0.7107603160484514,1,112,14,14,140,621
10823,morning,0,3,0,0,90,0.04758857067313687,0.5696068464596495,0,61,3,0,65,334
6341,morning,0,4,0,0,77,0.07561575663431364,0.3910368017494222,0,36,3,0,38,196
20256,morning,0,3,0,0,23,0.1354264805830145,0.5878460978580335,0,113,16,0,130,626
12178,afternoon,1,0,0,0,68,0.10725498129015441,0.3196910616366085,0,68,8,0,78,376
16270,afternoon,1,0,0,0,71,0.137041256962107,0.7862355550697135,0,91,14,0,104,503
16007,afternoon,1,3,0,0,66,0.13128388556925247,0.7129827495717104,0,89,13,0,102,494
14919,afternoon,1,5,1,0,82,0.09328983161677185,0.43038845872712356,0,83,9,0,94,461
3551,night,2,0,0,0,77,0.05167164270585721,0.5094559460491401,0,20,2,0,22,110
17507,morning,0,3,0,0,83,0.11083089879949,0.4976417902502569,1,98,11,12,120,541
18903,afternoon,1,1,0,0,84,0.10377430949747514,0.7307470860217629,0,106,12,0,119,584
6592,night,2,1,0,1,38,0.09066681444288774,0.4773171822466848,0,37,6,0,45,204
13307,morning,0,0,0,1,39,0.10373950741895613,0.3239900833090936,0,74,10,0,84,411
7202,morning,0,6,1,1,48,0.09363036974543013,0.4073444249018519,1,41,5,5,50,223
2549,night,2,3,0,0,90,0.08232548276874158,0.40778482873257793,0,15,2,0,16,79
11227,morning,0,3,0,0,30,0.06991465780200118,0.7746205239981931,0,63,5,0,69,347
9972,afternoon,1,3,0,0,62,0.02536500494929286,0.7620273840047607,1,56,2,5,65,308
22027,morning,0,5,1,0,24,0.12388255029238174,0.45029664349607706,0,123,16,0,140,680
18140,afternoon,1,0,0,0,56,0.1238648699119695,0.30138355005479406,0,101,14,0,114,560
16758,morning,0,5,1,1,17,0.09128567839627066,0.5584988154562986,0,94,11,0,106,518
14037,morning,0,3,0,0,12,0.05214611661897849,0.6986199609364001,1,78,5,10,95,434
7591,afternoon,1,4,0,0,36,0.023375725284667092,0.43430249097339013,0,43,2,0,44,235
22538,morning,0,3,0,0,37,0.020171456500036905,0.5195220130247418,1,126,3,18,147,696
11086,afternoon,1,4,0,0,24,0.028748886766704663,0.3863946022833642,0,62,2,0,63,343
6643,morning,0,1,0,1,30,0.06318635916213981,0.4636976347581277,0,37,3,0,41,205
13815,morning,0,4,0,0,21,0.04260751351964934,0.6794265014334452,0,77,4,0,82,427
19075,morning,0,1,0,0,56,0.05180697027650283,0.5141406373202438,1,106,6,12,125,589
19526,morning,0,0,0,0,82,0.10395924527659185,0.523635421881533,0,109,12,0,122,603
18467,peak,3,6,1,0,26,0.1350979729230989,0.6947758232957403,0,103,20,0,122,570
20730,morning,0,6,1,0,42,0.044813101162403904,0.6814863711562271,0,116,6,0,124,640
9276,afternoon,1,5,1,0,19,0.07587727209637875,0.39357639735618827,0,52,5,0,56,287
5690,morning,0,5,1,0,41,0.13897752817992926,0.5076360897078553,0,32,5,0,39,176
19823,morning,0,1,0,0,12,0.13180092778810146,0.7244289181063224,0,111,15,0,125,612
56240,peak,3,1,0,0,27,0.062277956363507754,0.5283688412222511,0,313,28,0,340,1736
15795,morning,0,3,0,1,22,0.05836268561576999,0.6308817414635239,0,88,7,0,97,488
43325,peak,3,2,0,0,38,0.04906047684046976,0.4529810746551645,0,241,17,0,259,1337
19111,morning,0,1,0,0,51,0.03864834197949067,0.3297792807809723,0,107,5,0,114,590
8235,night,2,4,0,0,55,0.0752062494954534,0.38244951577306424,0,46,5,0,53,255
19351,afternoon,1,0,0,0,81,0.060934461608809706,0.500860446073045,0,108,7,0,115,598
6557,night,2,5,1,0,68,0.1093805112644474,0.4767335141944584,0,37,5,0,42,203
22507,afternoon,1,4,0,0,59,0.048423980459661335,0.747820380395563,0,126,7,0,134,695
22454,afternoon,1,5,1,1,51,0.1083598686824059,0.5728113352397121,0,125,18,0,143,693
6644,morning,0,0,0,0,50,0.05457759031783693,0.6135776985470532,1,37,3,3,42,206
19435,morning,0,4,0,0,14,0.09112745415770711,0.6443413573480898,0,108,10,0,118,600
39440,peak,3,5,1,0,66,0.09661161156736775,0.5658129651968291,0,220,30,0,252,1218
11808,morning,0,1,0,0,12,0.10061377106003995,0.6848228346858176,1,66,7,7,79,365
15761,afternoon,1,2,0,0,34,0.04104067832447141,0.691550242166278,0,88,4,0,94,487
2462,night,2,1,0,0,78,0.05392536436660332,0.4756929858913438,1,14,2,2,17,76
13233,morning,0,6,1,0,73,0.04953388224862799,0.34239257674611745,0,74,4,0,80,409
56991,peak,3,5,1,0,45,0.08913924932185764,0.7931771141716832,0,317,40,0,356,1759
3781,night,2,3,0,0,28,0.029089568272564023,0.621310350261195,0,22,2,0,25,117
11926,afternoon,1,4,0,0,59,0.08219077399530202,0.6544580365816256,0,67,6,0,75,369
9347,night,2,2,0,0,64,0.030496046677165017,0.6783480032601172,0,52,2,0,56,289
12804,morning,0,4,0,1,72,0.060446718791973664,0.6064817108533993,0,72,6,0,77,396
11522,morning,0,3,0,0,22,0.10240473115413386,0.5354507347478744,0,65,7,0,74,356
12371,afternoon,1,3,0,0,26,0.06950768660141225,0.7923348471296905,0,69,6,0,76,382
13192,morning,0,3,0,0,22,0.053641020725867336,0.6638287050345203,0,74,4,0,80,408
6737,night,2,5,1,0,18,0.09390286110788414,0.7229243807782425,1,38,5,6,50,208
50513,peak,3,1,0,1,58,0.1088322934978534,0.5198376857609575,0,281,54,0,335,1559
12850,afternoon,1,5,1,0,19,0.050550192172711554,0.7523887495453733,0,72,4,0,76,397
19056,morning,0,1,0,0,16,0.05592798813150527,0.6660755261407789,1,106,6,16,128,589
40957,peak,3,2,0,0,77,0.09683527003413034,0.6730639952227933,0,228,31,0,260,1264
10988,afternoon,1,3,0,0,74,0.13582679122167024,0.34346562186622814,1,62,9,8,80,340
15407,afternoon,1,6,1,0,32,0.04566458440037308,0.6087283527265746,0,86,5,0,90,476
16522,afternoon,1,1,0,0,82,0.09850971628534516,0.4676083674363469,1,92,10,9,113,510
40856,peak,3,0,0,0,23,0.1287907809282066,0.634500832923119,0,227,41,0,269,1261
5757,afternoon,1,6,1,1,22,0.07543601180532336,0.5841070546540601,0,32,4,0,35,178
3216,night,2,0,0,0,65,0.05802130717943896,0.35559475335585217,1,18,2,2,22,100
4343,night,2,1,0,0,21,0.10002452782478498,0.5649938713830699,1,25,4,3,34,135
10114,morning,0,6,1,0,27,0.02377181677769435,0.5256292199525864,0,57,2,0,60,313
16864,afternoon,1,6,1,0,26,0.0632192660640049,0.6882217459918011,1,94,7,13,113,521
2215,night,2,2,0,0,69,0.05095688321805363,0.551319135495249,0,13,2,0,14,69
18143,afternoon,1,4,0,0,90,0.04695460433341136,0.5405810837997176,1,101,5,15,122,560
4220,night,2,5,1,0,15,0.041571111623235596,0.6597454891462222,0,24,2,0,26,131
30313,peak,3,3,0,0,33,0.10844759619031448,0.6342939450764387,0,169,26,0,194,936
14663,afternoon,1,1,0,0,46,0.13461197543911574,0.7959271893167287,0,82,12,0,95,453
3609,night,2,2,0,0,25,0.06617247743863314,0.47597635037253383,0,21,2,0,24,112
8817,night,2,6,1,0,42,0.02589239682896492,0.6441782843825472,0,49,2,0,50,273
2626,night,2,5,1,1,85,0.10626941764070935,0.3836292779248477,0,15,3,0,20,82
13151,afternoon,1,4,0,0,81,0.08458452013563075,0.7022803786175239,0,74,7,0,83,406
20389,morning,0,2,0,0,22,0.10683735366149696,0.6930778092550003,0,114,13,0,129,630
15926,afternoon,1,4,0,1,47,0.09774849970386877,0.6629103425462544,0,89,12,0,100,492
10098,afternoon,1,0,0,0,85,0.12865231771561722,0.3595253824689593,0,57,8,0,64,312
12177,afternoon,1,5,1,0,35,0.036852823127230094,0.7937722937460696,0,68,3,0,72,376
8014,night,2,5,1,0,51,0.040299421431168984,0.771305301720017,0,45,3,0,49,248
21967,afternoon,1,4,0,0,53,0.06098830688277645,0.4850457410677085,0,123,8,0,132,678
21081,afternoon,1,0,0,0,32,0.07896665791969433,0.5886579422187725,0,118,10,0,128,651
10623,morning,0,3,0,0,62,0.1310856537209265,0.7444434850709665,0,60,8,0,68,328
9820,night,2,1,0,0,66,0.12883570752199527,0.5473219952628461,0,55,9,0,66,304
5239,afternoon,1,6,1,0,15,0.12462465431232526,0.5995816699722105,0,30,4,0,35,162
5278,morning,0,0,0,0,73,0.04670323207323103,0.6016214295921165,1,30,2,5,36,163
19853,morning,0,2,0,0,36,0.10756116526564229,0.6246274838747803,0,111,12,0,124,613
3598,night,2,4,0,1,81,0.06601900929085514,0.5877501795595339,0,20,2,0,23,112
6290,afternoon,1,5,1,0,25,0.13174195130492966,0.5029721114667864,0,35,5,0,42,195
8884,morning,0,2,0,0,52,0.04574430036542686,0.5697396824150616,0,50,3,0,53,275
36671,peak,3,5,1,0,68,0.036950954384475126,0.7357213408983352,0,204,11,0,216,1132
7831,night,2,0,0,0,49,0.12108622095602155,0.732051672836775,0,44,7,0,50,242
44783,peak,3,5,1,1,73,0.106028911414281,0.6862728734304198,1,249,47,32,330,1382
9044,afternoon,1,6,1,0,52,0.1185706013868596,0.507053803461336,0,51,7,0,58,280
14189,afternoon,1,5,1,0,56,0.03895320652137532,0.6929862759367653,0,79,4,0,84,438
9590,night,2,6,1,0,27,0.12617512252993557,0.49392817359480523,0,54,9,0,63,296
18386,afternoon,1,5,1,0,30,0.10131444279765639,0.632034348725299,0,103,11,0,113,568
4773,night,2,5,1,0,48,0.0981872963478292,0.5837140697028862,1,27,4,3,33,148
21252,morning,0,6,1,0,90,0.08991006357176659,0.4500123334782502,0,119,11,0,131,656
16828,afternoon,1,6,1,0,72,0.11178517827094117,0.5264391392281218,0,94,12,0,108,520
5820,morning,0,2,0,0,37,0.06987299766567484,0.71518087963902,1,33,3,4,42,180
5822,morning,0,4,0,0,90,0.03593854951198007,0.7563764040804674,0,33,2,0,37,180
7695,morning,0,1,0,0,75,0.0847117839793036,0.4026477145248436,0,43,4,0,49,238
16955,morning,0,2,0,0,24,0.10977223493282748,0.5281074049130008,1,95,11,9,117,524
26798,peak,3,3,0,0,45,0.03843769434651922,0.5167527790768138,0,149,9,0,159,827
14114,morning,0,4,0,0,34,0.046882480113344255,0.5445076486041374,1,79,4,11,94,436
6349,afternoon,1,4,0,0,31,0.10358547464794145,0.7883128337687775,0,36,4,0,39,196
9619,night,2,6,1,0,65,0.05235811209167386,0.559371256570115,0,54,4,0,59,297
11295,afternoon,1,3,0,0,84,0.04039290327039212,0.7150383440995909,1,63,3,10,75,349
19577,morning,0,6,1,0,69,0.12672704927663583,0.631968536990442,0,109,14,0,124,605
9870,night,2,6,1,0,70,0.03930744272649868,0.35359545085825134,0,55,3,0,59,305
5128,afternoon,1,0,0,0,31,0.06129782948568112,0.6478284005468895,0,29,2,0,30,159
5810,night,2,3,0,0,50,0.07141163508782533,0.6235295823492055,0,33,3,0,37,180
2196,night,2,0,0,0,89,0.07713679827084757,0.6792344473494312,0,13,2,0,16,68
57276,peak,3,1,0,0,43,0.06335719109845835,0.33722426080756795,0,319,29,0,349,1768
13169,afternoon,1,0,0,1,52,0.1295046199278957,0.4206537799814877,0,74,13,0,88,407
6439,morning,0,6,1,0,80,0.09903502654115057,0.6846443448766792,1,36,4,6,47,199
6554,afternoon,1,1,0,0,79,0.06313935790672431,0.4853079864551931,0,37,3,0,42,203
11468,morning,0,1,0,1,32,0.0629263663445144,0.7554094784110374,0,64,6,0,71,354
9190,night,2,5,1,0,35,0.08035429990216972,0.5588352044838689,0,52,6,0,59,284
17322,morning,0,5,1,0,27,0.024039584500356,0.3005135667847999,0,97,3,0,101,535
19382,morning,0,3,0,0,43,0.13119714065995516,0.6494179814622861,0,108,15,0,123,599
4909,night,2,6,1,0,37,0.04679712532568507,0.5567319856315112,0,28,2,0,31,152
5694,afternoon,1,1,0,0,14,0.1037111078826664,0.45854717792436644,0,32,4,0,37,176
22151,afternoon,1,6,1,0,18,0.11332672964068762,0.310220349201605,0,124,15,0,139,684
5282,afternoon,1,0,0,1,27,0.11928596182247714,0.39937311621264915,0,30,5,0,35,163
9858,night,2,2,0,0,64,0.039877077184101155,0.38079695916370104,1,55,3,6,63,305
10787,morning,0,5,1,0,15,0.08440316837068863,0.5914270722100814,0,60,6,0,65,333
2017,night,2,4,0,0,56,0.030040923456784416,0.6847770102538697,0,12,2,0,13,63
16802,morning,0,4,0,1,43,0.11657508143762665,0.41730320840687796,0,94,14,0,107,519
10284,night,2,0,0,0,89,0.07837418407500686,0.6488615671137741,1,58,6,6,70,318
9311,night,2,5,1,0,69,0.039018687070817334,0.7499121292775031,0,52,3,0,54,288
7382,morning,0,2,0,0,24,0.10624147347296765,0.6107930106722741,1,42,5,6,54,228
7804,afternoon,1,6,1,0,33,0.05974038185023735,0.6878238129865379,1,44,3,6,53,241
14820,morning,0,1,0,0,55,0.03374079245121291,0.40211575276011496,1,83,3,11,99,458
7027,night,2,5,1,0,55,0.07532885899923772,0.33746926097530516,0,40,4,0,45,217
18142,afternoon,1,0,0,0,41,0.04822959184516577,0.4826939006214639,0,101,6,0,109,560
7732,afternoon,1,6,1,0,34,0.1340266202884931,0.6545034624361821,1,43,7,5,54,239
20656,morning,0,1,0,0,23,0.06336339893681328,0.6430492946575437,0,115,8,0,122,638
15541,morning,0,5,1,0,25,0.08869434861758001,0.7775396205725038,0,87,8,0,96,480
19646,morning,0,3,0,0,47,0.13380331981484742,0.6149892098833084,0,110,15,0,124,607
14444,morning,0,2,0,0,56,0.06724654238815528,0.5056422304965247,0,81,6,0,86,446
11590,afternoon,1,4,0,0,83,0.06297522485311466,0.6985657133264636,0,65,5,0,69,358
10253,night,2,0,0,0,35,0.03948867684719312,0.37653395582037275,1,57,3,6,65,317
14659,afternoon,1,4,0,1,14,0.13259642774789185,0.7065111691741885,1,82,15,10,109,453
20158,afternoon,1,6,1,0,89,0.11608937340154864,0.4829652328825181,0,112,14,0,127,623
58179,peak,3,1,0,0,62,0.04652131868262705,0.3770050045111213,0,324,22,0,345,1796
7198,night,2,1,0,0,86,0.05992093132979983,0.38107031201922553,0,40,3,0,45,223
42477,peak,3,3,0,0,66,0.12978941336983418,0.791798747648041,0,236,43,0,279,1311
5221,afternoon,1,1,0,0,49,0.08447355149693901,0.6116113812703051,0,30,3,0,34,162
5621,morning,0,1,0,0,31,0.08676011439270559,0.3871322971610406,0,32,3,0,36,174
8489,morning,0,6,1,0,13,0.09777733783416553,0.43428126900514485,1,48,5,5,58,262
